,KEY_CODE,CITY_NAME,AZA_CODE,AZA_NAME,総数（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,出向・派遣従業者のみ,総数（Ａ～Ｓ全産業）,男（Ａ～Ｓ全産業）,女（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,男Ａ～Ｒ全産業（Ｓ公務を除く）,女Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,民営事業所数,うち個人,うち法人,うち会社,会社以外の法人,民営従業者数,うち個人,うち法人,うち会社,会社以外の法人
2735,261060000000402.0,京都市下京区,36500036500.0,東錺屋町,38,38,-,38,38,-,-,2,-,1,-,15,3,-,2,2,-,1,4,-,8,-,8,12,9,1,8,-,810,525,285,810,525,285,-,810,810,-,-,20,-,20,-,137,166,-,16,46,-,10,28,-,367,-,22,76,106,20,586,38,4,34,28,6,810,31,779,570,209
2736,261060000000403.0,京都市下京区,36600036600.0,東側町,4,4,-,4,4,-,-,-,-,-,-,3,-,-,-,-,-,-,1,-,-,-,2,2,-,-,-,-,17,7,10,17,7,10,-,17,17,-,-,-,-,-,-,11,-,-,-,-,-,-,6,-,-,-,4,13,-,-,-,4,3,1,1,-,17,10,7,7,-
2737,261060000000404.0,京都市下京区,36700036700.0,東境町,22,22,-,22,22,-,-,1,-,-,-,4,-,-,1,10,6,-,-,-,-,-,12,6,2,1,1,-,171,92,79,171,92,79,-,171,171,-,-,8,-,-,-,7,-,-,3,82,71,-,-,-,-,-,17,44,28,22,60,22,9,13,13,-,171,10,161,161,-
2738,261060000000405.0,京都市下京区,36800036800.0,東塩小路釜殿町,36,36,-,36,36,-,-,-,-,-,1,15,-,-,-,17,1,-,1,1,-,-,5,7,10,4,10,-,763,330,433,763,330,433,-,763,763,-,-,-,-,-,85,318,-,-,-,341,6,-,9,4,-,-,17,47,132,92,475,36,1,35,35,-,763,9,754,754,-
2739,261060000000406.0,京都市下京区,36900036900.0,東塩小路高倉町,55,54,-,55,54,-,-,2,-,-,6,23,-,2,2,11,1,-,-,-,7,1,9,8,14,10,14,-,1392,737,655,1359,714,645,-,1392,1359,-,-,63,-,-,309,402,-,7,29,378,28,-,-,-,143,33,25,53,192,242,880,54,-,54,53,1,1359,-,1359,1351,8
2740,261060000000407.0,京都市下京区,37000037000.0,東塩小路向畑町,7,7,-,7,7,-,2,-,-,-,-,2,-,1,-,2,-,-,-,-,-,-,3,-,2,2,-,-,81,56,25,81,56,25,-,81,81,-,24,-,-,-,-,29,-,3,-,25,-,-,-,-,-,-,8,-,25,48,-,7,-,7,6,1,81,-,81,79,2
2741,261060000000408.0,京都市下京区,37100037100.0,東塩小路町,895,891,-,895,891,-,9,4,4,23,14,350,25,45,19,171,57,38,37,1,94,4,258,243,165,79,139,11,19782,9849,9915,19530,9731,9781,-,19782,19530,-,287,264,434,307,1588,4994,658,440,392,5523,620,477,1034,13,2499,252,732,1565,2281,1861,13343,889,57,828,776,52,19509,263,19202,18054,1148
2742,261060000000409.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2743,261060000000410.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2744,261060000000411.0,京都市下京区,37400037400.0,東町,7,7,-,7,7,-,-,2,-,-,-,1,-,-,-,3,-,-,-,-,1,-,3,3,1,-,-,-,42,16,26,42,16,26,-,42,42,-,-,8,-,-,-,3,-,-,-,28,-,-,-,-,3,-,9,20,13,-,-,7,-,7,6,1,42,-,42,39,3
2745,261060000000412.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2746,261060000000413.0,京都市下京区,37600037600.0,東前町,22,22,-,22,22,-,-,3,-,1,-,2,-,2,3,4,-,3,2,-,2,-,13,7,1,1,-,-,104,55,49,104,55,49,-,104,104,-,-,10,-,23,-,5,-,6,17,15,-,9,10,-,9,-,27,41,13,23,-,22,11,11,9,2,104,39,65,57,8
2747,261060000000414.0,京都市下京区,37700037700.0,東松屋町,2,2,-,2,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,3,2,1,3,2,1,-,3,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,-,-,-,-,2,1,1,-,1,3,1,2,-,2
2748,261060000000415.0,京都市下京区,37800037800.0,東若松町,5,5,-,5,5,-,-,2,-,-,-,2,-,-,-,-,1,-,-,-,-,-,2,2,-,-,1,-,65,26,39,65,26,39,-,65,65,-,-,48,-,-,-,15,-,-,-,-,2,-,-,-,-,-,5,15,-,-,45,5,2,3,3,-,65,11,54,54,-
2749,261060000000416.0,京都市下京区,37900037900.0,樋口町,18,18,-,18,18,-,-,5,-,-,-,9,-,-,-,-,-,2,-,-,2,-,15,1,2,-,-,-,69,40,29,69,40,29,-,69,69,-,-,31,-,-,-,19,-,-,-,-,-,11,-,-,8,-,36,6,27,-,-,18,8,10,7,3,69,17,52,34,18
2750,261060000000417.0,京都市下京区,38000038000.0,菱屋町,9,9,-,9,9,-,-,1,-,-,-,6,-,1,-,1,-,-,-,-,-,-,5,-,3,-,1,-,91,53,38,91,53,38,-,91,91,-,-,17,-,-,-,51,-,4,-,19,-,-,-,-,-,-,14,-,47,-,30,9,3,6,6,-,91,24,67,67,-
2751,261060000000418.0,京都市下京区,38100038100.0,樋之下町,5,5,-,5,5,-,-,1,-,-,-,-,-,1,-,-,2,-,-,-,1,-,4,1,-,-,-,-,15,5,10,15,5,10,-,15,15,-,-,4,-,-,-,-,-,2,-,-,3,-,-,-,6,-,9,6,-,-,-,5,4,1,-,1,15,9,6,-,6
2752,261060000000419.0,京都市下京区,38200038200.0,平居町,8,8,-,8,8,-,-,-,-,-,-,-,-,1,1,3,-,1,-,-,2,-,6,1,-,1,-,-,53,35,18,53,35,18,-,53,53,-,-,-,-,-,-,-,-,4,2,13,-,28,-,-,6,-,18,7,-,28,-,8,3,5,2,3,53,10,43,9,34
2753,261060000000420.0,京都市下京区,38300038300.0,平岡町,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,625,298,327,625,298,327,-,625,625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,625,-,-,-,-,-,625,1,-,1,1,-,625,-,625,625,-
2754,261060000000421.0,京都市下京区,38400038400.0,平野町,6,6,-,6,6,-,-,1,-,-,-,1,-,-,-,-,1,-,1,-,2,-,6,-,-,-,-,-,16,6,10,16,6,10,-,16,16,-,-,4,-,-,-,3,-,-,-,-,2,-,4,-,3,-,16,-,-,-,-,6,2,4,1,3,16,6,10,3,7
2755,261060000000422.0,京都市下京区,38500038500.0,平屋町,8,8,-,8,8,-,-,1,-,-,-,4,1,1,-,-,-,-,-,-,1,-,6,2,-,-,-,-,25,7,18,25,7,18,-,25,25,-,-,5,-,-,-,8,7,2,-,-,-,-,-,-,3,-,13,12,-,-,-,8,3,5,4,1,25,9,16,13,3
2756,261060000000423.0,京都市下京区,38600038600.0,毘沙門町,4,4,-,4,4,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,1,-,-,1,-,-,3,-,155,93,62,155,93,62,-,155,155,-,-,9,-,-,-,115,-,-,-,-,-,-,-,-,31,-,-,9,-,-,146,4,-,4,4,-,155,-,155,155,-
2757,261060000000424.0,京都市下京区,38700038700.0,深草町,17,17,-,17,17,-,-,-,-,1,1,5,1,1,1,1,1,-,3,-,2,-,13,4,-,-,-,-,61,31,30,61,31,30,-,61,61,-,-,-,-,4,3,12,1,2,9,2,1,-,15,-,12,-,29,32,-,-,-,17,5,12,9,3,61,13,48,30,18
2758,261060000000425.0,京都市下京区,38800038800.0,福島町,5,5,-,5,5,-,-,-,-,-,-,2,-,1,1,-,-,-,-,-,1,-,2,1,1,1,-,-,38,9,29,38,9,29,-,38,38,-,-,-,-,-,-,25,-,1,10,-,-,-,-,-,2,-,3,5,10,20,-,5,-,5,4,1,38,-,38,36,2
2759,261060000000426.0,京都市下京区,38900038900.0,福田寺町,2,2,-,2,2,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,13,5,8,13,5,8,-,13,13,-,-,11,-,-,-,-,-,-,-,-,2,-,-,-,-,-,2,-,11,-,-,2,1,1,1,-,13,2,11,11,-
2760,261060000000427.0,京都市下京区,39000039000.0,福本町,14,14,-,14,14,-,1,-,-,-,-,9,-,-,3,-,-,1,-,-,-,-,5,3,4,1,1,-,177,96,81,177,96,81,-,177,177,-,7,-,-,-,-,91,-,-,11,-,-,68,-,-,-,-,10,22,51,26,68,14,6,8,7,1,177,30,147,79,68
2761,261060000000428.0,京都市下京区,39100039100.0,藤本寄町,19,19,-,19,19,-,-,1,-,2,-,7,3,3,-,-,1,1,-,-,1,-,7,8,2,2,-,-,152,66,86,152,66,86,-,152,152,-,-,6,-,10,-,49,68,7,-,-,1,6,-,-,5,-,16,53,34,49,-,19,1,18,18,-,152,1,151,151,-
2762,261060000000429.0,京都市下京区,39200039200.0,船鉾町,29,29,-,29,29,-,-,2,-,-,-,9,-,3,5,5,-,1,3,-,1,-,20,5,3,1,-,-,134,60,74,134,60,74,-,134,134,-,-,6,-,-,-,46,-,4,11,28,-,3,11,-,25,-,33,39,37,25,-,29,16,13,12,1,134,39,95,86,9
2763,261060000000430.0,京都市下京区,39300039300.0,舟屋町,2,2,-,2,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,2,-,-,-,-,-,5,2,3,5,2,3,-,5,5,-,-,-,-,-,-,2,-,-,-,-,3,-,-,-,-,-,5,-,-,-,-,2,2,-,-,-,5,5,-,-,-
2764,261060000000431.0,京都市下京区,39400039400.0,麓町,14,14,-,14,14,-,1,5,-,-,-,7,-,-,-,-,-,-,-,-,1,-,10,3,1,-,-,-,56,30,26,56,30,26,-,56,56,-,3,24,-,-,-,27,-,-,-,-,-,-,-,-,2,-,28,16,12,-,-,14,4,10,10,-,56,9,47,47,-
2765,261060000000432.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2766,261060000000433.0,京都市下京区,39600039601.0,仏具屋町,11,11,-,11,11,-,-,-,-,-,-,6,-,3,-,2,-,-,-,-,-,-,6,4,1,-,-,-,49,28,21,49,28,21,-,49,49,-,-,-,-,-,-,30,-,9,-,10,-,-,-,-,-,-,11,26,12,-,-,11,6,5,5,-,49,14,35,35,-
2767,261060000000434.0,京都市下京区,39600039602.0,仏具屋町,10,10,-,10,10,-,-,-,-,-,-,4,-,-,2,1,1,-,-,1,1,-,4,3,2,1,-,-,73,39,34,73,39,34,-,73,73,-,-,-,-,-,-,52,-,-,9,4,2,-,-,5,1,-,11,16,25,21,-,10,5,5,4,1,73,21,52,51,1
2768,261060000000435.0,京都市下京区,39700039700.0,仏光寺西町,2,2,-,2,2,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,48,11,37,48,11,37,-,48,48,-,-,-,-,-,-,6,-,-,-,-,-,42,-,-,-,-,-,6,-,-,42,1,-,1,1,-,6,-,6,6,-
2769,261060000000436.0,京都市下京区,39800039800.0,仏光寺東町,7,7,-,7,7,-,-,4,-,-,-,3,-,-,-,-,-,-,-,-,-,-,5,2,-,-,-,-,23,9,14,23,9,14,-,23,23,-,-,14,-,-,-,9,-,-,-,-,-,-,-,-,-,-,13,10,-,-,-,7,7,-,-,-,23,23,-,-,-
2770,261060000000437.0,京都市下京区,39900039900.0,弁財天町,7,7,-,7,7,-,-,-,-,-,-,2,-,1,-,2,-,-,1,-,1,-,5,1,1,-,-,-,36,18,18,36,18,18,-,36,36,-,-,-,-,-,-,5,-,2,-,9,-,-,17,-,3,-,13,6,17,-,-,7,3,4,2,2,36,10,26,6,20
2771,261060000000438.0,京都市下京区,40000040001.0,骨屋町,5,5,-,5,5,-,-,-,-,1,-,-,-,-,-,2,1,1,-,-,-,-,3,1,1,-,-,-,30,16,14,30,16,14,-,30,30,-,-,-,-,13,-,-,-,-,-,11,4,2,-,-,-,-,9,8,13,-,-,5,2,3,3,-,30,5,25,25,-
2772,261060000000439.0,京都市下京区,40000040002.0,骨屋町,2,2,-,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,4,2,2,4,2,2,-,4,4,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,2,-,2,2,-,4,-,4,4,-
2773,261060000000440.0,京都市下京区,40100040100.0,堀詰町,1,1,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,1,1,-,-,-
2774,261060000000441.0,京都市下京区,40200040200.0,堀之内町,15,15,-,15,15,-,-,2,-,1,-,2,-,2,1,1,4,-,1,-,1,-,9,3,3,-,-,-,88,45,43,88,45,43,-,88,88,-,-,5,-,4,-,12,-,4,18,4,27,-,12,-,2,-,26,21,41,-,-,15,4,11,10,1,88,13,75,73,2
2775,261060000000442.0,京都市下京区,40300040300.0,堀之上町,8,8,-,8,8,-,1,1,-,-,-,2,-,-,-,-,-,1,2,-,1,-,5,2,-,1,-,-,46,30,16,46,30,16,-,46,46,-,20,2,-,-,-,6,-,-,-,-,-,5,8,-,5,-,16,10,-,20,-,8,4,4,4,-,46,16,30,30,-
2776,261060000000443.0,京都市下京区,40400040400.0,本覚寺前町,17,17,-,17,17,-,-,-,-,1,3,7,1,1,-,1,-,-,-,-,3,-,5,5,2,1,4,-,400,273,127,400,273,127,-,400,400,-,-,-,-,53,61,92,162,9,-,6,-,-,-,-,17,-,14,34,33,26,293,17,2,15,15,-,400,3,397,397,-
2777,261060000000444.0,京都市下京区,40500040500.0,本燈籠町,14,14,-,14,14,-,-,2,-,-,-,10,-,-,1,1,-,-,-,-,-,-,4,5,3,-,2,-,160,78,82,160,78,82,-,160,160,-,-,15,-,-,-,130,-,-,1,14,-,-,-,-,-,-,11,30,38,-,81,14,3,11,11,-,160,18,142,142,-
2778,261060000000445.0,京都市下京区,40600040600.0,本柳水町,9,9,-,9,9,-,-,3,-,-,1,1,-,1,-,1,1,-,1,-,-,-,7,-,2,-,-,-,45,14,31,45,14,31,-,45,45,-,-,9,-,-,12,13,-,1,-,3,3,-,4,-,-,-,20,-,25,-,-,9,7,2,2,-,45,32,13,13,-
2779,261060000000446.0,京都市下京区,40700040700.0,坊門町,30,30,-,30,30,-,2,4,-,-,-,7,-,4,3,3,1,1,-,-,5,-,25,5,-,-,-,-,82,34,48,82,34,48,-,82,82,-,4,14,-,-,-,14,-,15,11,4,1,2,-,-,17,-,50,32,-,-,-,30,16,14,8,6,82,31,51,33,18
2780,261060000000447.0,京都市下京区,40800040800.0,坊門中之町,2,2,-,2,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,8,8,-,8,8,-,-,8,8,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,3,5,-,-,-,2,1,1,1,-,8,3,5,5,-
2781,261060000000448.0,京都市下京区,40900040900.0,卜味金仏町,9,9,-,9,9,-,-,3,-,-,-,4,-,1,-,-,-,-,-,-,1,-,6,1,1,1,-,-,65,33,32,65,33,32,-,65,65,-,-,10,-,-,-,37,-,17,-,-,-,-,-,-,1,-,16,5,17,27,-,9,4,4,4,-,65,11,53,53,-
2782,261060000000449.0,京都市下京区,41000041000.0,真苧屋町,43,43,-,43,43,-,-,1,-,1,-,6,1,3,1,12,7,2,7,-,2,-,19,12,7,4,1,-,351,173,178,351,173,178,-,351,351,-,-,2,-,5,-,44,5,10,2,139,71,5,54,-,14,-,49,85,100,86,31,43,10,33,28,5,351,37,314,268,46
2783,261060000000450.0,京都市下京区,41100041100.0,桝屋町,6,6,-,6,6,-,1,1,-,-,-,3,-,-,-,-,-,-,1,-,-,-,3,2,1,-,-,-,34,21,13,34,21,13,-,34,34,-,2,7,-,-,-,23,-,-,-,-,-,-,2,-,-,-,5,14,15,-,-,6,1,5,5,-,34,2,32,32,-
2784,261060000000451.0,京都市下京区,41200041200.0,升屋町,5,5,-,5,5,-,-,1,-,-,-,3,-,-,-,-,-,-,1,-,-,-,3,-,-,-,2,-,74,40,34,74,40,34,-,74,74,-,-,32,-,-,-,40,-,-,-,-,-,-,2,-,-,-,7,-,-,-,67,5,2,3,3,-,74,5,69,69,-
2785,261060000000452.0,京都市下京区,41300041300.0,松川町,7,7,-,7,7,-,-,2,-,-,-,3,-,-,-,2,-,-,-,-,-,-,6,-,1,-,-,-,25,12,13,25,12,13,-,25,25,-,-,4,-,-,-,16,-,-,-,5,-,-,-,-,-,-,13,-,12,-,-,7,5,2,2,-,25,10,15,15,-
2786,261060000000453.0,京都市下京区,41400041400.0,松原中之町,11,11,-,11,11,-,-,2,-,-,-,6,-,-,-,-,-,-,1,-,2,-,6,4,1,-,-,-,50,34,16,50,34,16,-,50,50,-,-,14,-,-,-,26,-,-,-,-,-,-,3,-,7,-,16,24,10,-,-,11,3,8,7,1,50,8,42,41,1
2787,261060000000454.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2788,261060000000455.0,京都市下京区,41500041502.0,松本町,9,9,-,9,9,-,-,1,-,-,-,5,1,-,-,1,1,-,-,-,-,-,4,1,4,-,-,-,63,32,31,63,32,31,-,63,63,-,-,15,-,-,-,29,5,-,-,13,1,-,-,-,-,-,8,5,50,-,-,9,4,5,5,-,63,27,36,36,-
2789,261060000000456.0,京都市下京区,41600041600.0,松屋町,14,14,-,14,14,-,-,-,-,-,-,8,-,1,-,5,-,-,-,-,-,-,3,-,5,2,4,-,367,225,142,367,225,142,-,367,367,-,-,-,-,-,-,242,-,4,-,121,-,-,-,-,-,-,7,-,64,51,245,14,1,13,13,-,367,13,354,354,-
2790,261060000000457.0,京都市下京区,41700041700.0,万里小路町,13,13,-,13,13,-,1,4,-,-,-,3,-,2,1,1,1,-,-,-,-,-,9,3,1,-,-,-,60,36,24,60,36,24,-,60,60,-,4,10,-,-,-,27,-,13,1,1,4,-,-,-,-,-,24,23,13,-,-,13,6,7,7,-,60,12,48,48,-
2791,261060000000458.0,京都市下京区,41800041801.0,丸屋町,7,7,-,7,7,-,-,1,-,-,-,3,-,-,-,2,-,1,-,-,-,-,1,3,1,-,2,-,106,47,59,106,47,59,-,106,106,-,-,5,-,-,-,19,-,-,-,42,-,40,-,-,-,-,4,20,11,-,71,7,-,7,6,1,106,-,106,66,40
2792,261060000000459.0,京都市下京区,41800041802.0,丸屋町,2,2,-,2,2,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,-,8,3,5,8,3,5,-,8,8,-,-,-,-,-,-,4,-,-,-,-,-,-,4,-,-,-,8,-,-,-,-,2,2,-,-,-,8,8,-,-,-
2793,261060000000460.0,京都市下京区,41800041803.0,丸屋町,4,4,-,4,4,-,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,3,1,-,-,-,-,15,8,7,15,8,7,-,15,15,-,-,3,-,-,-,8,-,1,-,-,3,-,-,-,-,-,7,8,-,-,-,4,3,1,1,-,15,7,8,8,-
2794,261060000000461.0,京都市下京区,41900041900.0,万寿寺町,21,21,-,21,21,-,-,1,-,3,-,9,-,3,1,-,1,1,1,-,1,-,11,5,2,1,2,-,231,111,120,231,111,120,-,231,231,-,-,2,-,21,-,119,-,5,1,-,7,61,11,-,4,-,24,36,21,24,126,21,7,13,12,1,231,30,197,136,61
2795,261060000000462.0,京都市下京区,42000042000.0,万寿寺中之町,9,9,-,9,9,-,-,1,-,-,-,2,1,-,1,2,-,-,1,-,1,-,7,2,-,-,-,-,34,16,17,34,16,17,-,34,34,-,-,8,-,-,-,10,3,-,4,5,-,-,3,-,1,-,19,15,-,-,-,9,5,4,4,-,34,15,19,19,-
2796,261060000000463.0,京都市下京区,42100042100.0,御影堂町,5,5,-,5,5,-,-,-,-,2,-,-,-,1,1,1,-,-,-,-,-,-,1,3,-,-,1,-,100,74,26,100,74,26,-,100,100,-,-,-,-,81,-,-,-,5,9,5,-,-,-,-,-,-,1,19,-,-,80,5,-,5,5,-,100,-,100,100,-
2797,261060000000464.0,京都市下京区,42200042200.0,御影町,7,7,-,7,7,-,1,-,-,-,-,4,-,1,-,1,-,-,-,-,-,-,3,1,2,1,-,-,68,43,25,68,43,25,-,68,68,-,13,-,-,-,-,51,-,2,-,2,-,-,-,-,-,-,7,7,29,25,-,7,1,6,6,-,68,2,66,66,-
2798,261060000000465.0,京都市下京区,42300042300.0,御影堂前町,13,13,-,13,13,-,-,-,-,1,-,-,1,3,7,1,-,-,-,-,-,-,8,1,-,2,2,-,157,83,74,157,83,74,-,157,157,-,-,-,-,1,-,-,3,10,119,24,-,-,-,-,-,-,17,5,-,50,85,13,4,9,8,1,157,33,124,75,49
2799,261060000000466.0,京都市下京区,42400042400.0,御方紺屋町,6,6,-,6,6,-,-,-,-,-,1,1,-,1,-,2,-,-,1,-,-,-,3,3,-,-,-,-,28,17,11,28,17,11,-,28,28,-,-,-,-,-,8,6,-,1,-,10,-,-,3,-,-,-,8,20,-,-,-,6,2,4,4,-,28,9,19,19,-
2800,261060000000467.0,京都市下京区,42500042500.0,南夷町,4,4,-,4,4,-,-,-,-,1,-,1,-,-,-,2,-,-,-,-,-,-,1,-,2,-,1,-,510,276,234,510,276,234,-,510,510,-,-,-,-,14,-,484,-,-,-,12,-,-,-,-,-,-,1,-,25,-,484,4,-,4,4,-,510,-,510,510,-
2801,261060000000468.0,京都市下京区,42600042600.0,南京極町,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,2,-,-,-,-,-,4,1,3,4,1,3,-,4,4,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,4,-,-,-,-,2,2,-,-,-,4,4,-,-,-
2802,261060000000469.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2803,261060000000470.0,京都市下京区,42800042800.0,南不動堂町,35,35,-,35,35,-,-,-,-,2,-,2,2,2,4,7,-,2,-,-,14,-,11,8,6,2,8,-,1434,892,542,1434,892,542,-,1434,1434,-,-,-,-,195,-,608,9,10,130,113,-,12,-,-,357,-,19,56,64,52,1243,34,2,32,25,7,1347,12,1335,1278,57
2804,261060000000471.0,京都市下京区,42900042900.0,南町,6,6,-,6,6,-,-,1,-,1,-,2,-,-,-,2,-,-,-,-,-,-,1,4,1,-,-,-,43,30,13,43,30,13,-,43,43,-,-,3,-,6,-,19,-,-,-,15,-,-,-,-,-,-,3,28,12,-,-,6,1,5,5,-,43,3,40,40,-
2805,261060000000472.0,京都市下京区,43000043000.0,南門前町,16,16,1,15,15,-,1,-,-,-,-,5,2,-,2,2,1,1,-,-,1,-,10,3,2,-,1,-,140,96,44,140,96,44,19,121,121,-,3,-,-,-,-,17,79,-,12,2,1,1,-,-,6,-,18,16,30,-,76,16,4,12,8,4,140,6,134,107,27
2806,261060000000473.0,京都市下京区,43100043100.0,南八百屋町,7,7,-,7,7,-,-,1,-,-,-,2,-,1,1,-,-,-,-,-,2,-,6,1,-,-,-,-,13,7,6,13,7,6,-,13,13,-,-,1,-,-,-,3,-,1,5,-,-,-,-,-,3,-,8,5,-,-,-,7,3,4,3,1,13,8,5,3,2
2807,261060000000474.0,京都市下京区,43200043200.0,美濃屋町,12,12,-,12,12,-,-,-,-,-,-,3,-,3,-,6,-,-,-,-,-,-,8,1,2,-,1,-,184,79,105,184,79,105,-,184,184,-,-,-,-,-,-,6,-,6,-,172,-,-,-,-,-,-,17,7,33,-,127,12,6,6,6,-,184,18,166,166,-
2808,261060000000475.0,京都市下京区,43300043300.0,妙伝寺町,23,23,-,23,23,-,-,1,-,-,1,7,1,3,-,6,3,-,-,-,1,-,15,4,2,1,1,-,149,94,55,149,94,55,-,149,149,-,-,6,-,-,3,36,3,7,-,82,7,-,-,-,5,-,40,25,25,23,36,23,8,15,14,1,149,22,127,126,1
2809,261060000000476.0,京都市下京区,43400043400.0,妙満寺町,8,8,-,8,8,-,-,3,-,-,-,2,-,1,1,1,-,-,-,-,-,-,7,1,-,-,-,-,17,14,3,17,14,3,-,17,17,-,-,5,-,-,-,6,-,1,3,2,-,-,-,-,-,-,12,5,-,-,-,8,4,4,4,-,17,5,12,12,-
2810,261060000000477.0,京都市下京区,43500043500.0,元悪王子町,31,31,-,31,31,-,-,1,-,3,-,5,-,2,3,6,4,3,4,-,-,-,17,6,4,2,2,-,353,187,166,353,187,166,-,353,353,-,-,3,-,171,-,39,-,4,27,53,31,9,16,-,-,-,44,40,62,47,160,31,10,21,20,1,353,61,292,274,18
2811,261060000000478.0,京都市下京区,43600043600.0,本上神明町,9,9,-,9,9,-,-,2,-,-,-,-,-,2,-,-,2,1,-,-,2,-,4,2,1,-,2,-,1171,365,806,1171,365,806,-,1171,1171,-,-,16,-,-,-,-,-,14,-,-,4,1,-,-,1136,-,6,14,15,-,1136,9,3,6,6,-,1171,5,1166,1166,-
